node_count,graph_type,dataset_idx,true_shifted_nodes,true_function_shifts,true_noise_shifts,nodes_with_parents,fans_shifted_nodes,fans_function_shifts,fans_noise_shifts,fans_error,splitkci_shifted_nodes,splitkci_function_shifts,splitkci_noise_shifts,splitkci_error,prediter_shifted_nodes,prediter_function_shifts,prediter_noise_shifts,prediter_error,iscan_shifted_nodes,iscan_function_shifts,iscan_noise_shifts,iscan_error,linearccp_shifted_nodes,linearccp_function_shifts,linearccp_noise_shifts,linearccp_error,gpr_shifted_nodes,gpr_function_shifts,gpr_noise_shifts,gpr_error,fans_f1_shifted,fans_f1_function,fans_f1_noise,fans_f1_macro,gpr_f1_shifted,gpr_f1_function,gpr_f1_noise,gpr_f1_macro,iscan_f1_shifted,iscan_f1_function,iscan_f1_noise,iscan_f1_macro,linearccp_f1_shifted,linearccp_f1_function,linearccp_f1_noise,linearccp_f1_macro,splitkci_f1_shifted,splitkci_f1_function,splitkci_f1_noise,prediter_f1_shifted,prediter_f1_function,prediter_f1_noise
40,SF,12,"[3, 8, 10, 11, 14, 17, 18, 39]","[3, 11, 14, 18]","[8, 10, 17, 39]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39]","[3, 8, 10, 11, 14, 17, 18, 33, 39]","[3, 8, 10, 11, 14, 17, 18, 39]",[],,"[1, 2, 4, 5, 8, 9, 11, 14, 15, 16, 17, 18, 20, 21, 22, 23, 24, 25, 29, 30, 32, 34, 36, 39]",[],[],,"[3, 8, 10, 11, 14, 17, 18, 39]",[],[],,"[2, 3, 4, 5, 7, 8, 10, 11, 12, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 32, 34, 35, 39]","[3, 8, 10, 11, 14, 17, 18]",[39],,"[1, 3, 4, 5, 7, 8, 10, 11, 12, 14, 16, 17, 18, 19, 20, 21, 22, 24, 30, 33, 37, 39]","[3, 11, 14, 17, 18]","[8, 10, 39]",,"[3, 8, 10, 11, 14, 17, 18, 39]",[11],"[3, 8, 10, 14, 17, 18, 39]",,0.9411764705882353,0.6666666666666666,0.0,0.3333333333333333,1.0,0.4,0.7272727272727273,0.5636363636363637,0.4324324324324324,0.7272727272727273,0.4,0.5636363636363637,0.5333333333333333,0.888888888888889,0.8571428571428571,0.873015873015873,0.375,,,1.0,,
40,SF,13,"[7, 12, 16, 19, 24, 27, 28, 38]","[12, 19, 28, 38]","[7, 16, 24, 27]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39]","[7, 12, 16, 19, 22, 24, 27, 28, 31, 34, 38]","[7, 12, 16, 19, 27, 28, 38]",[24],,"[2, 3, 5, 7, 11, 13, 15, 16, 17, 18, 19, 20, 21, 22, 26, 27, 31, 34, 36, 37, 38]",[],[],,"[7, 12, 16, 19, 24, 27, 28, 38]",[],[],,"[1, 3, 5, 7, 9, 10, 12, 14, 16, 17, 19, 21, 24, 27, 28, 29, 31, 32, 34, 36, 38]","[12, 19, 27, 28, 38]","[7, 16, 24]",,"[4, 7, 8, 12, 14, 16, 17, 19, 22, 24, 27, 28, 30, 31, 34, 38]","[12, 19, 27, 28, 38]","[7, 16, 24]",,"[7, 12, 16, 19, 24, 27, 28, 38]",[19],"[7, 12, 16, 24, 27, 28, 38]",,0.8421052631578948,0.7272727272727273,0.4,0.5636363636363637,1.0,0.4,0.7272727272727273,0.5636363636363637,0.5517241379310345,0.888888888888889,0.8571428571428571,0.873015873015873,0.6666666666666666,0.888888888888889,0.8571428571428571,0.873015873015873,0.3448275862068965,,,1.0,,
40,SF,14,"[1, 3, 18, 22, 24, 33, 35, 38]","[1, 24, 35, 38]","[3, 18, 22, 33]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39]","[1, 2, 3, 12, 18, 22, 24, 33, 34, 35, 36, 37, 38]","[1, 3, 18, 22, 24, 35, 38]",[33],,"[1, 5, 6, 7, 8, 9, 10, 11, 12, 14, 18, 20, 22, 23, 24, 26, 28, 29, 30, 31, 32, 34, 38]",[],[],,"[1, 3, 18, 22, 24, 33, 35, 38]",[],[],,"[2, 4, 5, 6, 9, 15, 18, 22, 24, 25, 26, 33, 35, 38]","[1, 3, 18, 22, 24, 33, 35, 38]",[],,"[1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 13, 14, 15, 18, 19, 21, 22, 23, 24, 25, 26, 27, 28, 31, 33, 35, 37, 38, 39]","[3, 18, 22, 24, 35, 38]","[1, 33]",,"[1, 3, 18, 22, 24, 33, 35, 38]","[22, 35]","[1, 3, 18, 24, 33, 38]",,0.761904761904762,0.7272727272727273,0.4,0.5636363636363637,1.0,0.3333333333333333,0.6,0.4666666666666667,0.5454545454545454,0.6666666666666666,0.0,0.3333333333333333,0.4324324324324324,0.6,0.3333333333333333,0.4666666666666667,0.3225806451612903,,,1.0,,
40,SF,15,"[4, 18, 25, 28, 30, 31, 33, 34]","[4, 18, 33, 34]","[25, 28, 30, 31]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39]","[4, 18, 25, 27, 28, 30, 31, 33, 34, 38]","[4, 18, 25, 28, 30, 31, 33, 34]",[],,"[1, 2, 3, 5, 6, 9, 11, 12, 17, 18, 19, 20, 21, 24, 25, 26, 28, 29, 31, 34, 35, 36]",[],[],,"[4, 18, 25, 28, 30, 31, 33, 34]",[],[],,"[18, 25, 27, 28, 31, 33, 34, 38]","[4, 18, 28, 30, 31, 33, 34]",[25],,"[1, 4, 9, 10, 11, 12, 15, 18, 21, 22, 25, 27, 28, 30, 31, 32, 33, 34, 38, 39]","[4, 33, 34]","[18, 25, 28, 30, 31]",,"[4, 18, 25, 28, 30, 31, 33, 34]",[4],"[18, 25, 28, 30, 31, 33, 34]",,0.888888888888889,0.6666666666666666,0.0,0.3333333333333333,1.0,0.4,0.7272727272727273,0.5636363636363637,0.75,0.7272727272727273,0.4,0.5636363636363637,0.5714285714285715,0.8571428571428571,0.888888888888889,0.873015873015873,0.3333333333333333,,,1.0,,
40,SF,16,"[4, 9, 14, 24, 33, 35, 36, 39]","[14, 33, 35, 36]","[4, 9, 24, 39]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39]","[4, 9, 11, 14, 24, 33, 35, 36, 39]","[4, 9, 14, 24, 33, 35, 36, 39]",[],,"[1, 2, 3, 6, 7, 8, 9, 10, 13, 16, 17, 18, 21, 23, 25, 28, 30, 32, 33, 38, 39]",[],[],,"[4, 9, 14, 24, 33, 35, 36, 39]",[],[],,"[1, 3, 4, 8, 10, 12, 13, 14, 15, 18, 21, 24, 26, 27, 30, 31, 33, 35, 36, 39]","[4, 9, 14, 24, 33, 35, 36, 39]",[],,"[1, 4, 5, 7, 9, 11, 12, 13, 14, 15, 18, 24, 25, 30, 33, 34, 35, 36, 39]","[9, 14, 33, 35, 36]","[4, 24, 39]",,"[4, 9, 14, 24, 33, 35, 36, 39]","[4, 24]","[9, 14, 33, 35, 36, 39]",,0.9411764705882353,0.6666666666666666,0.0,0.3333333333333333,1.0,0.0,0.4,0.2,0.4999999999999999,0.6666666666666666,0.0,0.3333333333333333,0.5925925925925926,0.888888888888889,0.8571428571428571,0.873015873015873,0.20689655172413796,,,1.0,,
40,SF,17,"[3, 17, 19, 22, 25, 29, 32, 39]","[17, 19, 29, 39]","[3, 22, 25, 32]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39]","[3, 17, 19, 22, 25, 28, 29, 31, 32, 36, 39]","[3, 17, 22, 25, 29, 32, 39]",[19],,"[1, 2, 5, 6, 7, 8, 9, 12, 13, 15, 18, 20, 21, 26, 28, 30, 32, 35, 38]",[],[],,"[3, 17, 19, 22, 25, 29, 32, 39]",[],[],,"[2, 3, 4, 5, 6, 7, 10, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 25, 26, 27, 28, 29, 30, 32, 33, 34, 35, 36, 38, 39]","[3, 17, 19, 22, 25, 29, 32, 39]",[],,"[3, 5, 9, 16, 17, 19, 22, 25, 29, 31, 32, 33, 35, 36, 39]","[17, 19, 29, 32, 39]","[3, 22, 25]",,"[3, 17, 19, 22, 25, 29, 32, 39]",[],"[3, 17, 19, 22, 25, 29, 32, 39]",,0.8421052631578948,0.5454545454545454,0.0,0.2727272727272727,1.0,0.0,0.6666666666666666,0.3333333333333333,0.41025641025641024,0.6666666666666666,0.0,0.3333333333333333,0.6956521739130436,0.888888888888889,0.8571428571428571,0.873015873015873,0.07407407407407407,,,1.0,,
40,SF,18,"[1, 7, 12, 18, 23, 24, 25, 28]","[1, 7, 12, 18]","[23, 24, 25, 28]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39]","[1, 2, 7, 11, 12, 16, 18, 19, 23, 24, 25, 28, 31, 32, 36]","[1, 7, 12, 18, 23, 24, 25, 28]",[],,"[2, 6, 7, 10, 12, 15, 16, 17, 20, 21, 24, 26, 27, 28, 29, 30, 31, 32, 33, 34]",[],[],,"[1, 7, 12, 18, 23, 25, 28]",[],[],,"[1, 7, 11, 12, 18, 24, 28, 31]","[1, 7, 12, 18, 23, 25, 28]",[24],,"[1, 7, 11, 12, 13, 18, 19, 23, 24, 25, 26, 28, 29, 30, 31, 33, 36, 38]","[1, 7, 12, 18, 28]","[23, 24, 25]",,"[1, 7, 12, 18, 23, 24, 25, 28]",[],"[1, 7, 12, 18, 23, 24, 25, 28]",,0.6956521739130436,0.6666666666666666,0.0,0.3333333333333333,1.0,0.0,0.6666666666666666,0.3333333333333333,0.75,0.7272727272727273,0.4,0.5636363636363637,0.6153846153846153,0.888888888888889,0.8571428571428571,0.873015873015873,0.28571428571428575,,,0.9333333333333333,,
40,SF,19,"[13, 14, 18, 22, 26, 34, 38, 39]","[13, 14, 22, 34]","[18, 26, 38, 39]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39]","[13, 14, 18, 22, 26, 34, 38, 39]","[13, 14, 18, 22, 26, 34, 38, 39]",[],,"[1, 2, 5, 6, 8, 10, 11, 13, 14, 15, 17, 19, 20, 29, 31, 32, 33, 37]",[],[],,"[13, 14, 18, 22, 26, 34, 38, 39]",[],[],,"[5, 6, 10, 11, 13, 14, 18, 22, 23, 26, 27, 30, 31, 34, 38, 39]","[13, 14, 22, 26, 34, 38]","[18, 39]",,"[5, 7, 13, 14, 18, 22, 26, 31, 34, 38, 39]","[13, 14, 18, 22, 34]","[26, 38, 39]",,"[13, 14, 18, 22, 26, 34, 38, 39]",[14],"[13, 18, 22, 26, 34, 38, 39]",,1.0,0.6666666666666666,0.0,0.3333333333333333,1.0,0.4,0.7272727272727273,0.5636363636363637,0.6666666666666666,0.8,0.6666666666666666,0.7333333333333334,0.8421052631578948,0.888888888888889,0.8571428571428571,0.873015873015873,0.15384615384615383,,,1.0,,
40,SF,20,"[2, 8, 17, 19, 21, 33, 37, 38]","[19, 33, 37, 38]","[2, 8, 17, 21]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39]","[2, 8, 17, 19, 21, 33, 37, 38]","[2, 8, 17, 19, 21, 33, 37]",[38],,"[1, 2, 5, 6, 7, 8, 13, 15, 19, 24, 25, 28, 31, 32, 33, 34, 36, 37, 38, 39]",[],[],,"[2, 8, 17, 19, 21, 33, 37, 38]",[],[],,"[7, 8, 16, 17, 18, 19, 21, 33, 37, 38]","[2, 19, 33, 37, 38]","[8, 17, 21]",,"[1, 2, 4, 6, 8, 13, 17, 19, 21, 24, 26, 30, 33, 35, 36, 37, 38, 39]","[8, 17, 19, 33, 37, 38]","[2, 21]",,"[2, 8, 17, 19, 21, 33, 37, 38]","[8, 33]","[2, 17, 19, 21, 37, 38]",,1.0,0.5454545454545454,0.0,0.2727272727272727,1.0,0.3333333333333333,0.6,0.4666666666666667,0.7777777777777777,0.888888888888889,0.8571428571428571,0.873015873015873,0.6153846153846153,0.8,0.6666666666666666,0.7333333333333334,0.4285714285714285,,,1.0,,
40,SF,21,"[6, 7, 12, 19, 24, 25, 30, 38]","[6, 7, 12, 19, 24, 25, 30, 38]",[],"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39]","[6, 7, 12, 19, 24, 25, 30, 38]","[6, 7, 12, 19, 24, 25, 30, 38]",[],,"[1, 4, 5, 6, 13, 17, 20, 22, 23, 24, 25, 26, 29, 32, 35, 37, 38, 39]",[],[],,"[7, 19, 25, 30, 38]",[],[],,"[1, 2, 4, 5, 7, 8, 10, 11, 12, 13, 14, 17, 18, 19, 20, 22, 24, 25, 26, 28, 29, 30, 31, 32, 33, 36, 37, 38, 39]","[6, 7, 12, 19, 24, 25, 30, 38]",[],,"[6, 7, 9, 12, 13, 18, 19, 20, 24, 25, 30, 33, 36, 37, 38, 39]","[6, 7, 12, 19, 24, 25, 30, 38]",[],,"[6, 7, 12, 19, 24, 25, 30, 38]",[25],"[6, 7, 12, 19, 24, 30, 38]",,1.0,1.0,0.0,1.0,1.0,0.2222222222222222,0.0,0.2222222222222222,0.3783783783783784,1.0,0.0,1.0,0.6666666666666666,1.0,0.0,1.0,0.30769230769230765,,,0.7692307692307693,,
40,SF,22,"[14, 15, 19, 21, 22, 25, 28, 31]","[14, 15, 19, 21, 22, 25, 28, 31]",[],"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39]","[14, 15, 19, 21, 22, 25, 28, 31, 39]","[14, 15, 19, 21, 22, 25, 28, 31]",[],,"[1, 5, 6, 9, 10, 12, 13, 16, 17, 18, 19, 21, 22, 25, 27, 29, 33, 35, 38]",[],[],,"[14, 22, 25, 31]",[],[],,"[2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 35, 36, 37, 38, 39]","[14, 15, 19, 21, 22, 25, 28, 31]",[],,"[1, 7, 14, 15, 16, 19, 21, 22, 25, 28, 31, 38]","[14, 15, 19, 21, 22, 25, 28, 31]",[],,"[14, 15, 19, 21, 22, 25, 28, 31]",[22],"[14, 15, 19, 21, 25, 28, 31]",,0.9411764705882353,1.0,0.0,1.0,1.0,0.2222222222222222,0.0,0.2222222222222222,0.3720930232558139,1.0,0.0,1.0,0.8,1.0,0.0,1.0,0.2962962962962963,,,0.6666666666666666,,
40,SF,23,"[4, 14, 15, 23, 25, 28, 31, 33]","[4, 14, 15, 23, 25, 28, 31, 33]",[],"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39]","[4, 14, 15, 23, 25, 28, 31, 33, 35]","[4, 14, 15, 23, 25, 28, 31, 33]",[],,"[3, 4, 6, 7, 8, 10, 11, 12, 15, 16, 17, 20, 21, 26, 27, 29, 31, 36, 37, 38, 39]",[],[],,"[4, 14, 23, 25, 33]",[],[],,"[4, 8, 11, 14, 18, 20, 22, 23, 25, 29, 31, 33]","[4, 14, 15, 23, 25, 28, 31, 33]",[],,"[4, 10, 12, 14, 15, 18, 20, 21, 23, 25, 27, 28, 30, 31, 32, 33, 34, 35, 38, 39]","[4, 14, 15, 23, 25, 28, 31, 33]",[],,"[4, 14, 15, 23, 25, 28, 31, 33]","[14, 15, 28, 31, 33]","[4, 23, 25]",,0.9411764705882353,1.0,0.0,1.0,1.0,0.7692307692307693,0.0,0.7692307692307693,0.6,1.0,0.0,1.0,0.5714285714285715,1.0,0.0,1.0,0.20689655172413796,,,0.7692307692307693,,
40,SF,24,"[3, 4, 16, 17, 18, 25, 29, 35]","[3, 4, 16, 17, 18, 25, 29, 35]",[],"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39]","[3, 4, 16, 17, 18, 25, 29, 35]","[3, 4, 17, 18, 25, 29, 35]",[16],,"[1, 3, 4, 5, 7, 9, 10, 11, 12, 17, 19, 21, 23, 26, 27, 28, 29, 31, 32, 33, 34, 36, 37]",[],[],,"[3, 4, 13, 16, 17, 25, 35]",[],[],,"[2, 3, 5, 6, 7, 8, 16, 25, 31, 35]","[3, 4, 16, 17, 18, 25, 29, 35]",[],,"[3, 4, 5, 8, 9, 13, 16, 17, 18, 19, 21, 23, 24, 25, 27, 28, 29, 30, 31, 32, 35, 37]","[3, 4, 16, 17, 18, 25, 29, 35]",[],,"[3, 4, 16, 17, 18, 25, 29, 35]",[17],"[3, 4, 16, 18, 25, 29, 35]",,1.0,0.9333333333333333,0.0,0.9333333333333333,1.0,0.2222222222222222,0.0,0.2222222222222222,0.4444444444444445,1.0,0.0,1.0,0.5333333333333333,1.0,0.0,1.0,0.25806451612903225,,,0.7999999999999999,,
40,SF,25,"[7, 10, 15, 20, 29, 30, 33, 36]","[7, 10, 15, 20, 29, 30, 33, 36]",[],"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39]","[7, 10, 15, 20, 29, 30, 33, 36]","[7, 10, 15, 20, 29, 30, 33, 36]",[],,"[3, 6, 9, 10, 11, 12, 13, 14, 17, 18, 19, 20, 23, 25, 27, 30, 31, 32]",[],[],,"[10, 20, 29, 30]",[],[],,"[1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 15, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 39]","[7, 10, 15, 20, 29, 30, 33, 36]",[],,"[7, 9, 10, 13, 15, 20, 21, 24, 25, 29, 30, 33, 34, 36, 39]","[7, 10, 15, 20, 29, 30, 33, 36]",[],,"[7, 10, 15, 20, 29, 30, 33, 36]","[15, 36]","[7, 10, 20, 29, 30, 33]",,1.0,1.0,0.0,1.0,1.0,0.4,0.0,0.4,0.3414634146341463,1.0,0.0,1.0,0.6956521739130436,1.0,0.0,1.0,0.23076923076923078,,,0.6666666666666666,,
40,SF,26,"[5, 9, 12, 24, 26, 28, 34, 39]",[],"[5, 9, 12, 24, 26, 28, 34, 39]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39]","[5, 9, 12, 24, 26, 28, 33, 34, 39]","[5, 12, 24, 26, 28, 34, 39]",[9],,"[1, 2, 3, 4, 5, 8, 9, 10, 11, 12, 15, 17, 18, 19, 20, 21, 22, 23, 28, 29, 31, 32, 33, 36, 37]",[],[],,"[5, 9, 12, 26, 28, 34, 39]",[],[],,"[1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 37, 38, 39]","[5, 12, 24, 26, 34, 39]","[9, 28]",,"[5, 6, 9, 12, 18, 19, 21, 24, 26, 27, 28, 34, 39]",[28],"[5, 9, 12, 24, 26, 34, 39]",,"[5, 9, 12, 24, 26, 28, 34, 39]",[39],"[5, 9, 12, 24, 26, 28, 34]",,0.9411764705882353,0.0,0.2222222222222222,0.2222222222222222,1.0,0.0,0.9333333333333333,0.9333333333333333,0.38095238095238093,0.0,0.4,0.4,0.761904761904762,0.0,0.9333333333333333,0.9333333333333333,0.24242424242424243,,,0.9333333333333333,,
40,SF,27,"[4, 10, 13, 14, 28, 29, 38, 39]",[],"[4, 10, 13, 14, 28, 29, 38, 39]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39]","[4, 10, 13, 14, 28, 29, 38, 39]","[4, 10, 13, 28, 29, 38, 39]",[14],,"[3, 4, 8, 13, 20, 21, 22, 25, 26, 30, 31, 32, 33, 35, 36, 37, 38]",[],[],,"[4, 10, 13, 14, 28, 29, 38, 39]",[],[],,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 24, 25, 27, 28, 29, 30, 32, 33, 34, 36, 37, 38, 39]","[4, 13, 28, 38, 39]","[10, 14, 29]",,"[4, 6, 9, 10, 13, 14, 22, 28, 29, 31, 38, 39]","[13, 28, 38]","[4, 10, 14, 29, 39]",,"[4, 10, 13, 14, 28, 29, 38, 39]",[],"[4, 10, 13, 14, 28, 29, 38, 39]",,1.0,0.0,0.2222222222222222,0.2222222222222222,1.0,0.0,1.0,1.0,0.3720930232558139,0.0,0.5454545454545454,0.5454545454545454,0.8,0.0,0.7692307692307693,0.7692307692307693,0.24,,,1.0,,
40,SF,28,"[9, 13, 16, 17, 24, 28, 30, 33]",[],"[9, 13, 16, 17, 24, 28, 30, 33]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39]","[9, 16, 17, 24, 28, 30, 33]","[9, 13, 16, 17, 24, 28, 30, 33]",[],,"[1, 3, 4, 5, 6, 7, 10, 12, 14, 18, 19, 20, 22, 23, 27, 29, 30, 31, 33, 35, 37, 38]",[],[],,"[9, 13, 16, 17, 24, 28, 30, 33]",[],[],,"[1, 2, 3, 5, 8, 11, 12, 13, 14, 15, 16, 17, 18, 22, 23, 24, 25, 27, 28, 29, 30, 32, 33, 34, 36, 37, 38, 39]","[9, 13, 16, 17, 28, 30]","[24, 33]",,"[7, 9, 10, 13, 16, 17, 20, 22, 23, 24, 25, 28, 29, 30, 32, 33, 34, 38]","[9, 16, 28]","[13, 17, 24, 30, 33]",,"[9, 13, 16, 17, 24, 28, 30, 33]",[33],"[9, 13, 16, 17, 24, 28, 30]",,0.9333333333333333,0.0,0.0,0.0,1.0,0.0,0.9333333333333333,0.9333333333333333,0.3888888888888889,0.0,0.4,0.4,0.6153846153846153,0.0,0.7692307692307693,0.7692307692307693,0.13333333333333333,,,1.0,,
40,SF,29,"[6, 7, 9, 11, 15, 18, 29, 30]",[],"[6, 7, 9, 11, 15, 18, 29, 30]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39]","[6, 7, 9, 11, 14, 15, 18, 21, 29, 30]","[6, 9, 11, 15, 18, 29]","[7, 30]",,"[1, 4, 5, 6, 7, 8, 9, 16, 17, 19, 21, 22, 23, 26, 28, 29, 30, 31, 32, 33, 34, 36, 38]",[],[],,"[6, 7, 9, 11, 15, 18, 29, 30]",[],[],,[21],"[6, 9, 11, 15, 18, 29]","[7, 30]",,"[4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 18, 20, 21, 22, 24, 26, 29, 30, 31, 32, 33, 35, 36]","[6, 9, 11, 15, 30]","[7, 18, 29]",,"[6, 7, 9, 11, 15, 18, 29, 30]","[11, 15]","[6, 7, 9, 18, 29, 30]",,0.888888888888889,0.0,0.4,0.4,1.0,0.0,0.8571428571428571,0.8571428571428571,0.0,0.0,0.4,0.4,0.48484848484848486,0.0,0.5454545454545454,0.5454545454545454,0.3225806451612903,,,1.0,,
40,SF,30,"[1, 18, 26, 27, 30, 31, 32, 34]",[],"[1, 18, 26, 27, 30, 31, 32, 34]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39]","[1, 18, 26, 27, 30, 31, 32, 34, 37]","[1, 18, 26, 27, 30, 31, 32, 34]",[],,"[2, 4, 5, 7, 8, 9, 10, 15, 16, 17, 19, 24, 25, 26, 30, 31, 32, 34, 36, 37, 38]",[],[],,"[1, 18, 26, 27, 30, 31, 32, 34]",[],[],,"[1, 2, 4, 5, 6, 7, 9, 11, 12, 13, 14, 16, 17, 18, 20, 21, 22, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 36, 38, 39]","[18, 27, 30, 31, 32, 34]","[1, 26]",,"[1, 4, 5, 6, 9, 10, 14, 16, 18, 22, 24, 26, 27, 30, 31, 32, 34, 35, 37]","[31, 34]","[1, 18, 26, 27, 30, 32]",,"[1, 18, 26, 27, 30, 31, 32, 34]",[],"[1, 18, 26, 27, 30, 31, 32, 34]",,0.9411764705882353,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.4210526315789474,0.0,0.4,0.4,0.5925925925925926,0.0,0.8571428571428571,0.8571428571428571,0.3448275862068965,,,1.0,,
